ISBN_13,PUBL_DATE,PUBL_MONTH,D14_SALE,CATEG_NO,CATEG_NM,AU_CNT,AU_NO,AU_W_CNT,AU_S_CNT,AU_S_AVG,PU_NO,PU_W_CNT,PU_S_CNT,PU_S_AVG,BK_PRICE,BSPT_BIZ,BSPT_LIB,BSPT_SLF,BSPT_LIT,F_INCOME,CSMP_EXP,GRCR_EXP,BOOK_EXP,BK_S_PRD,BK_A_PRD,BK_S_RTL,BK_S_OLN,CSTMR_PI,CSTMR_PP,UNEMPLOY,AU_BS_W1,AU_BS_W2,AU_BS_W3,AU_BS_W4,AU_BS_SC,PU_BS_W1,PU_BS_W2,PU_BS_W3,PU_BS_W4,PU_BS_SC,AU_S_12M,AU_S_06M,AU_S_03M,AU_S_01M,PU_S_12M,PU_S_06M,PU_S_03M,PU_S_01M
9.78896E+12,20131216,201312,126,1006,193;9.GP,1,115838,30,24031,801,978,470,421353,896.5,12800,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,13,14,14,9,11.9,4064,1405,672,190,73446,36817,16666,5244
9.78899E+12,20130628,201306,0,1006,193;9.GP,1,107827,65,24139,371.4,102527,73,36223,496.2,15000,12.2,26.6,67.1,141.5,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,1721,889,332,109,8266,4275,1833,683
9.78899E+12,20130628,201306,0,1006,193;9.GP,1,107827,65,24139,371.4,102527,73,36223,496.2,13000,12.2,26.6,67.1,141.5,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,1721,889,332,109,8266,4275,1833,683
9.78897E+12,20130430,201304,0,1006,193;9.GP,2,107827,71,24193,340.7,98318,223,35768,160.4,9500,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,1,0,0,0.2,1730,942,496,131,4103,1886,1021,326
9.78897E+12,20130210,201302,0,1006,193;9.GP,2,107827,73,24238,332,98318,223,35768,160.4,7000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,1844,959,550,231,4488,1744,729,208
9.78898E+12,20130605,201306,1,1006,193;9.GP,1,116139,135,24596,182.2,2563,262,10433,39.8,12000,11.2,31.8,56.9,146.7,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,2106,1034,432,166,1175,476,210,74
9.78899E+12,20130715,201307,0,1006,193;9.GP,1,107833,100,24729,247.3,97185,38,1166,30.7,11900,14.7,22.4,65.1,155.1,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,0,0,0,0,0,0,0,0,0,0,3184,1892,937,217,41,15,6,4
9.78897E+12,20130210,201302,0,1006,193;9.GP,2,107833,112,24777,221.2,98318,223,35768,160.4,7500,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,3338,1312,666,313,4488,1744,729,208
9.78894E+12,20130812,201308,108,1006,193;9.GP,1,125459,24,24894,1037.3,51,2769,2794895,1009.4,12000,19.1,21.6,65.8,144.7,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,13,0,11,9,8.2,6121,3814,858,265,274165,134568,73731,36130
9.78895E+12,20130405,201304,277,1006,193;9.GP,1,144889,33,25058,759.3,102836,856,58204,68,15000,16.9,35.1,64.4,126.5,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,1,0,0,0,0.1,1,0,0,0,0.1,3069,1873,644,160,10796,5533,2088,513
9.78895E+12,20130814,201308,232,1006,193;9.GP,1,144889,33,25058,759.3,102836,856,58204,68,15000,19.1,21.6,65.8,144.7,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,1,0,0,0,0.1,1,0,0,0,0.1,3480,1635,784,234,10571,4421,2369,711
9.78894E+12,20130103,201301,0,1006,193;9.GP,1,122240,34,25073,737.4,51,2769,2794895,1009.4,12000,29.3,20.7,59.6,132.4,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,6,5,2,2,3,7576,1760,968,405,306626,148243,67878,23495
9.78897E+12,20130426,201304,57,1006,193;9.GP,1,122240,34,25073,737.4,4606,681,381914,560.8,13000,21.5,34.4,67.7,134.3,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,1,1,1,1,1,3980,1826,858,211,55874,33016,20089,6661
9.78899E+12,20131119,201311,307,1006,193;9.GP,1,123539,5,25319,5063.8,103724,114,217838,1910.9,12000,16.1,22.8,46.8,166.3,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,2,1,1,1.1,1040,462,231,67,40773,16549,9498,2932
9.78899E+12,20130327,201303,1,1006,193;9.GP,1,147745,57,25624,449.5,120219,24,2216,92.3,20000,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,1,0,2,2,1.5,0,0,0,0,0,8567,4897,2720,858,1005,979,571,197
9.78896E+12,20130910,201309,152,1006,193;9.GP,1,107769,36,25715,714.3,8365,305,194471,637.6,12800,24.6,16.6,58.4,151.8,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,1,1,0,0,0.3,1,1,0,0,0.3,2640,992,521,149,21505,8701,4103,1158
9.78894E+12,20130102,201301,921,1006,193;9.GP,1,113264,38,25898,681.5,21,2593,2271667,876.1,12000,29.3,20.7,59.6,132.4,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,4,4,4,5,4.4,6,6,6,7,6.4,2661,1124,544,234,241245,122307,66838,25924
9.78899E+12,20130110,201301,2,1006,193;9.GP,1,107829,73,26841,367.7,96304,61,14759,242,10000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,3522,1842,712,215,2820,1449,715,278
9.789E+12,20130320,201303,0,1006,193;9.GP,1,107829,73,26841,367.7,174394,155,35,0.2,36000,16.6,30.3,64.3,127.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,3338,1517,708,190,0,0,0,0
9.78897E+12,20130320,201303,79,1006,193;9.GP,1,117537,33,27006,818.4,101828,322,1528564,4747.1,15000,16.6,30.3,64.3,127.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,15,20,18,16.2,4218,1621,581,84,434392,253446,156632,42339
9.78899E+12,20131025,201310,0,1006,193;9.GP,1,123000,65,27025,415.8,100634,139,5501,39.6,6000,12.5,21.5,42.2,150.6,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,2017,480,253,95,1444,621,348,78
9.789E+12,20130530,201305,3,1006,193;9.GP,1,105995,67,27153,405.3,156883,18,1764,98,16000,15.1,31.3,59.2,144.3,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,0,0,0,0,0,7055,5399,3163,604,731,401,306,278
9.78899E+12,20130730,201307,0,1006,193;9.GP,1,107817,115,27189,236.4,97185,38,1166,30.7,11900,19,22.1,67.1,152,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,0,0,0,0,0,0,0,0,0,0,2968,1479,620,224,41,15,6,4
9.78897E+12,20130210,201302,0,1006,193;9.GP,2,107817,127,27237,214.5,98318,223,35768,160.4,7000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,3120,1467,803,337,4488,1744,729,208
9.78893E+12,20131004,201310,83,1006,193;9.GP,1,4940,51,27625,541.7,79,2351,703633,299.3,12000,16.5,18.8,48.3,146.8,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,2,0,1,0,0.5,3761,1373,553,179,74714,33602,16556,5049
9.78899E+12,20131025,201310,0,1006,193;9.GP,1,4940,51,27625,541.7,100634,139,5501,39.6,6000,12.5,21.5,42.2,150.6,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,3761,1373,553,179,1444,621,348,78
9.78896E+12,20131220,201312,117,1006,193;9.GP,1,4940,51,27625,541.7,8365,305,194471,637.6,13000,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,3752,1402,850,312,18459,8449,4346,1408
9.78897E+12,20130125,201301,1,1006,193;9.GP,1,107832,79,27990,354.3,104870,1723,19786,11.5,16000,18.7,23.8,59.1,148.5,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,2344,1079,551,181,5695,2483,1146,352
9.78899E+12,20131030,201310,0,1006,193;9.GP,1,107832,79,27990,354.3,97185,38,1166,30.7,11000,13.3,22.2,46.4,162.3,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,2293,965,457,102,81,53,47,8
9.789E+12,20130320,201303,14,1006,193;9.GP,1,16,109,28031,257.2,171393,7,324,46.3,12000,16.6,30.3,64.3,127.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,1815,668,390,88,0,0,0,0
9.789E+12,20130320,201303,14,1006,193;9.GP,1,16,109,28031,257.2,171393,7,324,46.3,12000,16.6,30.3,64.3,127.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,1815,668,390,88,0,0,0,0
9.789E+12,20130619,201306,6,1006,193;9.GP,1,16,109,28031,257.2,171393,7,324,46.3,33000,10,28.9,63.7,142.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,1791,1027,637,242,133,133,133,38
9.789E+12,20130619,201306,5,1006,193;9.GP,1,16,109,28031,257.2,171393,7,324,46.3,12000,10,28.9,63.7,142.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,1791,1027,637,242,133,133,133,38
9.789E+12,20130619,201306,5,1006,193;9.GP,1,16,109,28031,257.2,171393,7,324,46.3,12000,10,28.9,63.7,142.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,1791,1027,637,242,133,133,133,38
9.78897E+12,20130210,201302,0,1006,193;9.GP,2,107832,87,28089,322.9,98318,223,35768,160.4,7000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,2333,1158,656,294,4488,1744,729,208
9.78896E+12,20131025,201310,0,1006,193;9.GP,2,107831,150,28171,187.8,245,1251,29539,23.6,18000,12.5,21.5,42.2,150.6,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,2212,823,460,100,2616,1031,563,235
9.78896E+12,20131119,201311,0,1006,193;9.GP,2,107831,150,28171,187.8,245,1251,29539,23.6,18000,16.1,22.8,46.8,166.3,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,0,0,0,0,2228,864,425,155,2572,1019,587,180
9.78896E+12,20131212,201312,0,1006,193;9.GP,2,107831,150,28171,187.8,245,1251,29539,23.6,13000,28,21.8,39.5,158.5,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,1953,890,401,146,2560,1133,665,250
9.78896E+12,20131217,201312,2,1006,193;9.GP,2,107831,150,28171,187.8,245,1251,29539,23.6,20000,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,1953,890,401,146,2560,1133,665,250
9.78895E+12,20130909,201309,54,1006,193;9.GP,1,145179,71,28447,400.7,102836,856,58204,68,10000,24.6,16.6,58.4,151.8,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,3563,1343,597,207,10278,4505,2280,825
9.78895E+12,20130225,201302,34,1006,193;9.GP,1,107775,96,29014,302.2,6,3107,2839631,913.9,11000,19.3,27.8,67.3,155.1,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,10,9,9,0,5.5,7849,4416,2503,969,341692,148768,80730,26854
9.789E+12,20130731,201307,0,1006,193;9.GP,1,107775,96,29014,302.2,160721,103,3974,38.6,6000,19,22.1,67.1,152,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,0,0,0,0,0,0,0,0,0,0,8012,3989,1617,467,1018,614,329,74
9.78894E+12,20131120,201311,77,1006,193;9.GP,1,107775,96,29014,302.2,51,2769,2794895,1009.4,38000,16.1,22.8,46.8,166.3,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,5,9,11,8.1,7982,3441,1922,945,279212,149434,75703,19586
9.78895E+12,20130716,201307,36,1006,193;9.GP,1,107778,24,29934,1247.3,6,3107,2839631,913.9,12000,14.7,22.4,65.1,155.1,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,0,0,0,0,0,15,9,11,8,9.8,3116,1301,498,122,316602,157487,83481,22271
9.78899E+12,20131220,201312,4,1006,193;9.GP,1,116915,8,30134,3766.8,104472,58,18490,318.8,13800,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,2919,1475,897,362,4990,3419,2799,771
9.78891E+12,20130408,201304,0,1006,193;9.GP,1,107836,124,30446,245.5,243,1152,217859,189.1,2800,17,37.1,65.5,128.5,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,0,0,3063,1545,824,271,11598,6181,3234,1001
9.78899E+12,20130426,201304,0,1006,193;9.GP,1,107836,124,30446,245.5,97185,38,1166,30.7,11900,21.5,34.4,67.7,134.3,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,0,0,3063,1545,824,271,39,28,9,2
9.78897E+12,20130430,201304,0,1006,193;9.GP,2,107836,130,30500,234.6,98318,223,35768,160.4,9500,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,1,0,0,0.2,3063,1545,824,271,4103,1886,1021,326
9.78897E+12,20130430,201304,0,1006,193;9.GP,2,107836,130,30500,234.6,98318,223,35768,160.4,9000,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,1,0,0,0.2,3063,1545,824,271,4103,1886,1021,326
9.78897E+12,20130210,201302,0,1006,193;9.GP,2,107836,132,30545,231.4,98318,223,35768,160.4,7500,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,3206,1638,797,341,4488,1744,729,208
9.78897E+12,20130501,201305,148,1006,193;9.GP,1,116262,42,30960,737.1,281,688,393270,571.6,15000,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,0,0,0,0,0,3464,1663,793,254,43262,21598,10964,3437
9.78893E+12,20130408,201304,198,1006,193;9.GP,11,119536,68,31029,456.3,147371,428,239297,559.1,13000,17,37.1,65.5,128.5,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,1,1,0.7,2947,1381,704,304,41009,40426,20966,7271
9.78899E+12,20130825,201308,2,1006,193;9.GP,1,120090,103,31184,302.8,105550,63,8832,140.2,9000,20.5,20.6,62.9,150.9,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,2426,1338,733,363,2178,1370,570,183
9.78896E+12,20130419,201304,75,1006,193;9.GP,1,116127,27,31844,1179.4,11374,257,120450,468.7,13800,19.3,37.4,67.2,131.9,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,1,0,0.3,3067,1793,806,241,12625,6392,3110,907
9.78897E+12,20130624,201306,0,1006,193;9.GP,1,115611,80,32013,400.2,104870,1723,19786,11.5,32000,12.2,26.6,67.1,141.5,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,1831,845,322,105,4515,1885,1009,310
9.7889E+12,20130426,201304,7,1006,193;9.GP,1,580,83,32203,388,170830,21,3373,160.6,13000,21.5,34.4,67.7,134.3,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,0,0,5652,3371,1476,493,26,26,26,26
9.7889E+12,20130522,201305,5,1006,193;9.GP,1,580,83,32203,388,170830,21,3373,160.6,13000,20.8,28.4,59.5,138.4,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,0,0,0,0,0,5790,3215,1318,451,86,86,86,60
9.78896E+12,20130525,201305,52,1006,193;9.GP,2,119232,34,32745,963.1,8365,305,194471,637.6,13000,20.8,28.4,59.5,138.4,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,0,0,0,0,0,4530,2098,1100,521,22904,10560,4487,1789
9.78897E+12,20130107,201301,2079,1006,193;9.GP,1,137947,4,33941,8485.3,101828,322,1528564,4747.1,14000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,6,6,7,6,6.3,22,23,25,21,22.7,3043,1639,692,228,369880,213518,107164,44697
9.78895E+12,20130114,201301,0,1006,193;9.GP,1,51032,18,34051,1891.7,6,3107,2839631,913.9,12000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,9,10,9,6,8,297,78,27,7,344216,159115,73829,26823
9.78895E+12,20130114,201301,3,1006,193;9.GP,1,51032,18,34051,1891.7,6,3107,2839631,913.9,11000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,9,10,9,6,8,297,78,27,7,344216,159115,73829,26823
9.78895E+12,20130114,201301,2,1006,193;9.GP,1,51032,18,34051,1891.7,6,3107,2839631,913.9,11000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,9,10,9,6,8,297,78,27,7,344216,159115,73829,26823
9.78895E+12,20130114,201301,3,1006,193;9.GP,1,51032,18,34051,1891.7,6,3107,2839631,913.9,10000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,9,10,9,6,8,297,78,27,7,344216,159115,73829,26823
9.78897E+12,20131015,201310,434,1006,193;9.GP,2,116127,31,34184,1102.7,105213,728,553880,760.8,13800,12.8,22.4,40.9,144.8,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,2,1,1,2,1.5,0,0,0,0,0,3908,2115,992,269,44918,20746,11547,2651
9.789E+12,20130121,201301,173,1006,193;9.GP,1,575,54,36066,667.9,167933,1,604,604,15000,18.7,23.8,59.1,148.5,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,6191,2869,1479,561,0,0,0,0
9.7889E+12,20130722,201307,716,1006,193;9.GP,1,116233,16,37008,2313,99444,716,1060272,1480.8,15000,16,21.5,64.4,155.8,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,4,5,4,6,5,4,7,4,7,5.8,3332,1524,605,231,122855,48451,26129,6251
9.78893E+12,20130923,201309,1232,1006,193;9.GP,1,147339,6,37430,6238.3,95,2382,2759056,1158.3,14800,19.2,18.8,55.4,151.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,5,6,4,4,4.5,6,5,7,4,5.3,13646,9010,5047,1216,198643,92924,40853,12138
9.7889E+12,20131217,201312,7,1006,193;9.GP,1,109161,13,37592,2891.7,107237,42,162770,3875.5,13000,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,3,4,3,3,3.2,1148,662,137,34,41532,22735,8146,2747
9.7889E+12,20131217,201312,10,1006,193;9.GP,1,109161,13,37592,2891.7,107237,42,162770,3875.5,13000,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,3,4,3,3,3.2,1148,662,137,34,41532,22735,8146,2747
9.78897E+12,20130417,201304,58,1006,193;9.GP,1,132794,210,37826,180.1,107496,133,27971,210.3,11000,19.3,37.4,67.2,131.9,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,0,0,3213,1409,625,177,6407,2823,1574,513
9.78897E+12,20130417,201304,57,1006,193;9.GP,1,132794,210,37826,180.1,107496,133,27971,210.3,11000,19.3,37.4,67.2,131.9,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,0,0,3213,1409,625,177,6407,2823,1574,513
9.79116E+12,20130419,201304,11,1006,193;9.GP,1,132794,210,37826,180.1,105212,2021,39436,19.5,14000,19.3,37.4,67.2,131.9,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,0,0,3213,1409,625,177,6169,2773,1192,553
9.78893E+12,20130621,201306,1,1006,193;9.GP,1,477,149,38206,256.4,106870,980,38708,39.5,10500,10,28.9,63.7,142.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,3218,1796,872,335,9730,4839,2492,973
9.7889E+12,20130925,201309,99,1006,193;9.GP,11,119324,123,39212,318.8,170830,21,3373,160.6,14000,19.2,18.8,55.4,151.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,80,36,14,4,1199,1199,1025,867
9.78893E+12,20130131,201301,393,1006,193;9.GP,1,145375,71,39252,552.8,16000,3777,90505,24,8000,17.7,26.9,57.6,156.3,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,8406,4171,2020,558,14703,7026,3453,950
9.78893E+12,20130618,201306,413,1006,193;9.GP,1,145375,71,39252,552.8,16000,3777,90505,24,8000,10,28.9,63.7,142.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,7421,3054,1099,446,13330,6022,2669,970
9.78893E+12,20131115,201311,214,1006,193;9.GP,1,145375,71,39252,552.8,16000,3777,90505,24,8000,14.6,20.9,48.4,169.5,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,0,0,0,0,6834,3475,1602,548,12657,6330,3019,1005
9.78894E+12,20130410,201304,124,1006,193;9.GP,1,189,59,40110,679.8,51,2769,2794895,1009.4,13000,17,37.1,65.5,128.5,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,1,0,0,0,0.1,1,0,0,3,1.3,2767,1236,636,246,289521,133023,65145,25214
9.78897E+12,20130430,201304,0,1006,193;9.GP,1,107839,104,40477,389.2,98318,223,35768,160.4,8500,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,1,0,0,0.2,3922,2071,1277,338,4103,1886,1021,326
9.78899E+12,20130820,201308,0,1006,193;9.GP,1,107839,104,40477,389.2,97185,38,1166,30.7,11000,20.5,20.6,62.9,150.9,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,3870,1800,1010,590,51,21,18,13
9.78897E+12,20130430,201304,0,1006,193;9.GP,2,107839,116,40525,349.4,98318,223,35768,160.4,8500,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,1,0,0,0.2,3922,2071,1277,338,4103,1886,1021,326
9.78897E+12,20130210,201302,0,1006,193;9.GP,2,107839,112,40576,362.3,98318,223,35768,160.4,7500,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,3883,2070,1267,650,4488,1744,729,208
9.78893E+12,20130315,201303,48,1006,193;9.GP,6,125706,109,40765,374,79,2351,703633,299.3,10000,18.6,30,66.1,132.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,1,0,0,0,0.1,3688,3279,3143,1486,81609,39044,19116,4919
9.78895E+12,20130305,201303,11,1006,193;9.GP,1,117632,21,41089,1956.6,126983,87,89353,1027,15000,19.5,28.5,68.1,145.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,7917,5537,1652,284,23920,14356,7028,1785
9.78896E+12,20130425,201304,76,1006,193;9.GP,1,117632,21,41089,1956.6,130251,32,6266,195.8,16000,21.5,34.4,67.7,134.3,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,0,0,8144,4071,1139,382,1479,907,495,204
9.789E+12,20130320,201303,0,1006,193;9.GP,1,114022,80,42484,531.1,139856,86,6780,78.8,24000,16.6,30.3,64.3,127.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,1,1,0.7,0,0,0,0,0,4905,2616,1169,311,3857,1680,651,191
9.78897E+12,20130909,201309,9,1006,193;9.GP,1,114022,80,42484,531.1,178934,2,302,151,13000,24.6,16.6,58.4,151.8,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,2,2,2,3,2.4,0,0,0,0,0,7510,4894,2854,1011,0,0,0,0
9.78895E+12,20131030,201310,1,1006,193;9.GP,1,115760,58,42607,734.6,136163,18,7971,442.8,9000,13.3,22.2,46.4,162.3,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,5784,3732,1372,363,2475,1469,1202,309
9.78896E+12,20130813,201308,350,1006,193;9.GP,1,116,101,42737,423.1,100194,276,44086,159.7,9000,19.1,21.6,65.8,144.7,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,2,0,0,0,0.2,0,0,0,0,0,2717,848,368,132,3369,1092,473,176
9.78897E+12,20130718,201307,301,1006,193;9.GP,1,147204,5,44021,8804.2,156844,18,44970,2498.3,13800,14.7,22.4,65.1,155.1,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,1,3,3,2,2.4,0,0,1,1,0.7,361,223,59,18,2427,1372,457,91
9.789E+12,20130322,201303,2,1006,193;9.GP,1,109180,263,44323,168.5,108437,13,1839,141.5,12000,16.6,30.3,64.3,127.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,3410,1919,984,126,187,52,23,2
9.789E+12,20130501,201305,6,1006,193;9.GP,1,109180,263,44323,168.5,162005,11,2166,196.9,11800,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,0,0,0,0,0,3091,1537,439,167,686,686,333,207
